k,pid,req,sess,sev,site,tid,ts,user,v,v__ALLUSERSPROFILE,v__APPDATA,v__ARBORPATH,v__COMPUTERNAME,v__ComSpec,v__CommonProgramFiles,v__CommonProgramFiles(x86),v__CommonProgramW6432,v__ESSBASEPATH,v__FIREBIRD_LOCK,v__FIREBIRD_TMP,v__FP_NO_HOST_CHECK,v__HOMEDRIVE,v__HOMEPATH,v__LOCALAPPDATA,v__LOGONSERVER,v__NUMBER_OF_PROCESSORS,v__OS,v__PATHEXT,v__PROCESSOR_ARCHITECTURE,v__PROCESSOR_IDENTIFIER,v__PROCESSOR_LEVEL,v__PROCESSOR_REVISION,v__PSModulePath,v__PUBLIC,v__Path,v__ProgramData,v__ProgramFiles,v__ProgramFiles(x86),v__ProgramW6432,v__SBT_HOME,v__SESSIONNAME,v__SystemDrive,v__SystemRoot,v__TEMP,v__TMP,v__UOIPME_REG_PATH,v__USERDOMAIN,v__USERNAME,v__USERPROFILE,v__VBOX_MSI_INSTALL_PATH,v__args,v__attr__:driver-bitness,v__attr__class,v__attr__dbname,v__attr__name,v__attr__password,v__attr__port,v__attr__server,v__attr__sslmode,v__attr__username,v__calendar,v__collation,v__column,v__commit,v__country,v__country-en,v__cwd,v__description,v__domain,v__file-version,v__filename,v__free,v__hostname,v__index,v__language,v__language-en,v__lcid,v__load-percent,v__long-date,v__long-date-format,v__name,v__os,v__path,v__process-id,v__product-name,v__product-version,v__protocol,v__registry__adapter,v__registry__bios,v__registry__chip-type,v__registry__driver-date,v__registry__driver-desc,v__registry__driver-version,v__registry__video-memory-size,v__reserve,v__samples,v__short-date,v__short-date-format,v__short-date-year,v__sort,v__start-time,v__tableau-version,v__time-format,v__windir,v__windows_tracing_flags,v__windows_tracing_logfile
dll-version-info,10028,-,-,info,-,17a8,2015-04-01T14:42:44.926,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1.7601.18741 (win7sp1_gdr.150202-1526),C:\Windows\system32\CRYPT32.dll,,,,,,,,,,,,,,Microsoft® Windows® operációs rendszer,6.1.7601.18741,,,,,,,,,,,,,,,,,,,,
dll-version-info,10028,-,-,info,-,17a8,2015-04-01T14:42:44.926,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1.7601.17514 (win7sp1_rtm.101119-1850),C:\Windows\system32\MSASN1.dll,,,,,,,,,,,,,,Microsoft® Windows® Operating System,6.1.7601.17514,,,,,,,,,,,,,,,,,,,,
dll-version-info,10028,-,-,info,-,17a8,2015-04-01T14:42:44.926,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1.7600.16385 (win7_rtm.090713-1255),C:\Windows\system32\PSAPI.DLL,,,,,,,,,,,,,,Microsoft® Windows® Operating System,6.1.7600.16385,,,,,,,,,,,,,,,,,,,,
dll-version-info,10028,-,-,info,-,17a8,2015-04-01T14:42:44.926,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1.7600.16385 (win7_rtm.090713-1255),C:\Windows\system32\VERSION.dll,,,,,,,,,,,,,,Microsoft® Windows® Operating System,6.1.7600.16385,,,,,,,,,,,,,,,,,,,,
dll-version-info,10028,-,-,info,-,17a8,2015-04-01T14:42:44.926,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1.7601.18779 (win7sp1_gdr.150305-1615),C:\Windows\system32\Secur32.dll,,,,,,,,,,,,,,Microsoft® Windows® Operating System,6.1.7601.18779,,,,,,,,,,,,,,,,,,,,
dll-version-info,10028,-,-,info,-,17a8,2015-04-01T14:42:44.927,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1.7601.18779 (win7sp1_gdr.150305-1615),C:\Windows\system32\SSPICLI.DLL,,,,,,,,,,,,,,Microsoft® Windows® Operating System,6.1.7601.18779,,,,,,,,,,,,,,,,,,,,
dll-version-info,10028,-,-,info,-,17a8,2015-04-01T14:42:44.927,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1.7601.17514 (win7sp1_rtm.101119-1850),C:\Windows\system32\SHELL32.dll,,,,,,,,,,,,,,Microsoft® Windows® operációs rendszer,6.1.7601.17514,,,,,,,,,,,,,,,,,,,,
dll-version-info,10028,-,-,info,-,17a8,2015-04-01T14:42:44.927,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1.7600.16385 (win7_rtm.090713-1255),C:\Windows\system32\SHLWAPI.dll,,,,,,,,,,,,,,Microsoft® Windows® operációs rendszer,6.1.7600.16385,,,,,,,,,,,,,,,,,,,,
dll-version-info,10028,-,-,info,-,17a8,2015-04-01T14:42:44.927,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1.7601.18679,C:\Windows\system32\OLEAUT32.dll,,,,,,,,,,,,,,,6.1.7601.18679,,,,,,,,,,,,,,,,,,,,
dll-version-info,10028,-,-,info,-,17a8,2015-04-01T14:42:44.927,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.00.30319.01,C:\Program Files\Tableau\Tableau 8.3\bin\mfc100u.dll,,,,,,,,,,,,,,Microsoft® Visual Studio® 10,10.00.30319.01,,,,,,,,,,,,,,,,,,,,
dll-version-info,10028,-,-,info,-,17a8,2015-04-01T14:42:44.927,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.10 (win7_rtm.090713-1255),C:\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac\COMCTL32.dll,,,,,,,,,,,,,,Microsoft® Windows® operációs rendszer,6.1.7600.16385,,,,,,,,,,,,,,,,,,,,
dll-version-info,10028,-,-,info,-,17a8,2015-04-01T14:42:44.927,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1.7600.16385 (win7_rtm.090713-1255),C:\Windows\system32\MSIMG32.dll,,,,,,,,,,,,,,Microsoft® Windows® Operating System,6.1.7600.16385,,,,,,,,,,,,,,,,,,,,
dll-version-info,10028,-,-,info,-,17a8,2015-04-01T14:42:44.927,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1.7601.17514 (win7sp1_rtm.101119-1850),C:\Windows\system32\dbghelp.dll,,,,,,,,,,,,,,Microsoft® Windows® Operating System,6.1.7601.17514,,,,,,,,,,,,,,,,,,,,
dll-version-info,10028,-,-,info,-,17a8,2015-04-01T14:42:44.927,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1.7601.18741 (win7sp1_gdr.150202-1526),C:\Windows\system32\WINTRUST.dll,,,,,,,,,,,,,,Microsoft® Windows® Operating System,6.1.7601.18741,,,,,,,,,,,,,,,,,,,,
dll-version-info,10028,-,-,info,-,17a8,2015-04-01T14:42:44.927,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8300.15.0308.1149,C:\Program Files\Tableau\Tableau 8.3\bin\tabui.dll,,,,,,,,,,,,,,Tableau 8.3,8300.15.0308.1149,,,,,,,,,,,,,,,,,,,,
dll-version-info,10028,-,-,info,-,17a8,2015-04-01T14:42:44.927,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2.1.0,C:\Program Files\Tableau\Tableau 8.3\bin\Qt5Gui.dll,,,,,,,,,,,,,,Qt5,5.2.1.0,,,,,,,,,,,,,,,,,,,,
dll-version-info,10028,-,-,info,-,17a8,2015-04-01T14:42:44.928,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1.7600.16385 (win7_rtm.090713-1255),C:\Windows\system32\OPENGL32.dll,,,,,,,,,,,,,,Microsoft® Windows® Operating System,6.1.7600.16385,,,,,,,,,,,,,,,,,,,,
dll-version-info,10028,-,-,info,-,17a8,2015-04-01T14:42:44.928,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1.7600.16385 (win7_rtm.090713-1255),C:\Windows\system32\GLU32.dll,,,,,,,,,,,,,,Microsoft® Windows® operációs rendszer,6.1.7600.16385,,,,,,,,,,,,,,,,,,,,
dll-version-info,10028,-,-,info,-,17a8,2015-04-01T14:42:44.928,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1.7600.16385 (win7_rtm.090713-1255),C:\Windows\system32\DDRAW.dll,,,,,,,,,,,,,,Microsoft® Windows® operációs rendszer,6.1.7600.16385,,,,,,,,,,,,,,,,,,,,
dll-version-info,10028,-,-,info,-,17a8,2015-04-01T14:42:44.928,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1.7601.18768 (win7sp1_gdr.150219-1512),C:\Windows\system32\DCIMAN32.dll,,,,,,,,,,,,,,Microsoft® Windows® Operating System,6.1.7601.18768,,,,,,,,,,,,,,,,,,,,
dll-version-info,10028,-,-,info,-,17a8,2015-04-01T14:42:44.928,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1.7600.16385 (win7_rtm.090713-1255),C:\Windows\system32\SETUPAPI.dll,,,,,,,,,,,,,,Microsoft® Windows® operációs rendszer,6.1.7600.16385,,,,,,,,,,,,,,,,,,,,
dll-version-info,10028,-,-,info,-,17a8,2015-04-01T14:42:44.928,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1.7601.17514 (win7sp1_rtm.101119-1850),C:\Windows\system32\CFGMGR32.dll,,,,,,,,,,,,,,Microsoft® Windows® Operating System,6.1.7601.17514,,,,,,,,,,,,,,,,,,,,
dll-version-info,10028,-,-,info,-,17a8,2015-04-01T14:42:44.928,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1.7600.16385 (win7_rtm.090713-1255),C:\Windows\system32\DEVOBJ.dll,,,,,,,,,,,,,,Microsoft® Windows® Operating System,6.1.7600.16385,,,,,,,,,,,,,,,,,,,,
dll-version-info,10028,-,-,info,-,17a8,2015-04-01T14:42:44.928,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1.7600.16385 (win7_rtm.090713-1255),C:\Windows\system32\dwmapi.dll,,,,,,,,,,,,,,Microsoft® Windows® operációs rendszer,6.1.7600.16385,,,,,,,,,,,,,,,,,,,,
dll-version-info,10028,-,-,info,-,17a8,2015-04-01T14:42:44.928,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2.1.0,C:\Program Files\Tableau\Tableau 8.3\bin\Qt5Widgets.dll,,,,,,,,,,,,,,Qt5,5.2.1.0,,,,,,,,,,,,,,,,,,,,
dll-version-info,10028,-,-,info,-,17a8,2015-04-01T14:42:44.928,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2.1.0,C:\Program Files\Tableau\Tableau 8.3\bin\Qt5PrintSupport.dll,,,,,,,,,,,,,,Qt5,5.2.1.0,,,,,,,,,,,,,,,,,,,,
dll-version-info,10028,-,-,info,-,17a8,2015-04-01T14:42:44.928,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1.7600.16385 (win7_rtm.090713-1255),C:\Windows\system32\WINSPOOL.DRV,,,,,,,,,,,,,,Microsoft® Windows® operációs rendszer,6.1.7600.16385,,,,,,,,,,,,,,,,,,,,
dll-version-info,10028,-,-,info,-,17a8,2015-04-01T14:42:44.928,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1.7600.16385 (win7_rtm.090713-1255),C:\Windows\system32\COMDLG32.dll,,,,,,,,,,,,,,Microsoft® Windows® operációs rendszer,6.1.7600.16385,,,,,,,,,,,,,,,,,,,,
dll-version-info,10028,-,-,info,-,17a8,2015-04-01T14:42:44.928,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2.1.0,C:\Program Files\Tableau\Tableau 8.3\bin\Qt5WebKit.dll,,,,,,,,,,,,,,Qt5,5.2.1.0,,,,,,,,,,,,,,,,,,,,
dll-version-info,10028,-,-,info,-,17a8,2015-04-01T14:42:44.929,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1.7600.16385 (win7_rtm.090713-1255),C:\Windows\system32\WINMM.dll,,,,,,,,,,,,,,Microsoft® Windows® operációs rendszer,6.1.7600.16385,,,,,,,,,,,,,,,,,,,,
dll-version-info,10028,-,-,info,-,17a8,2015-04-01T14:42:44.929,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2.1.0,C:\Program Files\Tableau\Tableau 8.3\bin\Qt5Multimedia.dll,,,,,,,,,,,,,,Qt5,5.2.1.0,,,,,,,,,,,,,,,,,,,,
dll-version-info,10028,-,-,info,-,17a8,2015-04-01T14:42:44.929,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2.1.0,C:\Program Files\Tableau\Tableau 8.3\bin\Qt5Positioning.dll,,,,,,,,,,,,,,Qt5,5.2.1.0,,,,,,,,,,,,,,,,,,,,
dll-version-info,10028,-,-,info,-,17a8,2015-04-01T14:42:44.929,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2.1.0,C:\Program Files\Tableau\Tableau 8.3\bin\Qt5Sensors.dll,,,,,,,,,,,,,,Qt5,5.2.1.0,,,,,,,,,,,,,,,,,,,,
dll-version-info,10028,-,-,info,-,17a8,2015-04-01T14:42:44.929,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2.1.0,C:\Program Files\Tableau\Tableau 8.3\bin\Qt5WebKitWidgets.dll,,,,,,,,,,,,,,Qt5,5.2.1.0,,,,,,,,,,,,,,,,,,,,
dll-version-info,10028,-,-,info,-,17a8,2015-04-01T14:42:44.929,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2.1.0,C:\Program Files\Tableau\Tableau 8.3\bin\Qt5MultimediaWidgets.dll,,,,,,,,,,,,,,Qt5,5.2.1.0,,,,,,,,,,,,,,,,,,,,
dll-version-info,10028,-,-,info,-,17a8,2015-04-01T14:42:44.929,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2.1.0,C:\Program Files\Tableau\Tableau 8.3\bin\Qt5OpenGL.dll,,,,,,,,,,,,,,Qt5,5.2.1.0,,,,,,,,,,,,,,,,,,,,
dll-version-info,10028,-,-,info,-,17a8,2015-04-01T14:42:44.929,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2.1.0,C:\Program Files\Tableau\Tableau 8.3\bin\Qt5WinExtras.dll,,,,,,,,,,,,,,Qt5,5.2.1.0,,,,,,,,,,,,,,,,,,,,
dll-version-info,10028,-,-,info,-,17a8,2015-04-01T14:42:44.929,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Program Files\Tableau\Tableau 8.3\bin\qscintilla2.dll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dll-version-info,10028,-,-,info,-,17a8,2015-04-01T14:42:44.929,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8300.15.0308.1149,C:\Program Files\Tableau\Tableau 8.3\bin\tabdata.dll,,,,,,,,,,,,,,Tableau 8.3,8300.15.0308.1149,,,,,,,,,,,,,,,,,,,,
dll-version-info,10028,-,-,info,-,17a8,2015-04-01T14:42:44.929,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Program Files\Tableau\Tableau 8.3\bin\boost_date_time-vc100-mt-1_55.dll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dll-version-info,10028,-,-,info,-,17a8,2015-04-01T14:42:44.929,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1.7601.17514 (win7sp1_rtm.101119-1850),C:\Windows\system32\MSWSOCK.dll,,,,,,,,,,,,,,Microsoft® Windows® operációs rendszer,6.1.7601.17514,,,,,,,,,,,,,,,,,,,,
dll-version-info,10028,-,-,info,-,17a8,2015-04-01T14:42:44.929,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8300.15.0308.1149,C:\Program Files\Tableau\Tableau 8.3\bin\tabvizql.dll,,,,,,,,,,,,,,Tableau 8.3,8300.15.0308.1149,,,,,,,,,,,,,,,,,,,,
dll-version-info,10028,-,-,info,-,17a8,2015-04-01T14:42:44.929,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Program Files\Tableau\Tableau 8.3\bin\libhyphenate.dll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dll-version-info,10028,-,-,info,-,17a8,2015-04-01T14:42:44.929,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1.7601.18455 (win7sp1_gdr.140425-1537),C:\Windows\WinSxS\amd64_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.7601.18455_none_2b283fd671e9bf4d\gdiplus.dll,,,,,,,,,,,,,,Microsoft® Windows® Operating System,6.1.7601.18455,,,,,,,,,,,,,,,,,,,,
dll-version-info,10028,-,-,info,-,17a8,2015-04-01T14:42:44.930,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.00.9600.16428 (winblue_gdr.131013-1700),C:\Windows\system32\WININET.dll,,,,,,,,,,,,,,Internet Explorer,11.00.9600.16428,,,,,,,,,,,,,,,,,,,,
dll-version-info,10028,-,-,info,-,17a8,2015-04-01T14:42:44.930,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2.9200.16492 (win8_gdr_oobssr.130113-0015),C:\Windows\system32\api-ms-win-downlevel-user32-l1-1-0.dll,,,,,,,,,,,,,,Microsoft® Windows® Operating System,6.2.9200.16492,,,,,,,,,,,,,,,,,,,,
dll-version-info,10028,-,-,info,-,17a8,2015-04-01T14:42:44.930,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2.9200.16492 (win8_gdr_oobssr.130113-0015),C:\Windows\system32\api-ms-win-downlevel-shlwapi-l1-1-0.dll,,,,,,,,,,,,,,Microsoft® Windows® Operating System,6.2.9200.16492,,,,,,,,,,,,,,,,,,,,
dll-version-info,10028,-,-,info,-,17a8,2015-04-01T14:42:44.930,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2.9200.16492 (win8_gdr_oobssr.130113-0015),C:\Windows\system32\api-ms-win-downlevel-version-l1-1-0.dll,,,,,,,,,,,,,,Microsoft® Windows® Operating System,6.2.9200.16492,,,,,,,,,,,,,,,,,,,,
dll-version-info,10028,-,-,info,-,17a8,2015-04-01T14:42:44.930,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2.9200.16492 (win8_gdr_oobssr.130113-0015),C:\Windows\system32\api-ms-win-downlevel-normaliz-l1-1-0.dll,,,,,,,,,,,,,,Microsoft® Windows® Operating System,6.2.9200.16492,,,,,,,,,,,,,,,,,,,,
dll-version-info,10028,-,-,info,-,17a8,2015-04-01T14:42:44.930,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.00.9600.17689 (winblue_r8.150219-1500),C:\Windows\system32\iertutil.dll,,,,,,,,,,,,,,Internet Explorer,11.00.9600.17689,,,,,,,,,,,,,,,,,,,,
dll-version-info,10028,-,-,info,-,17a8,2015-04-01T14:42:44.930,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2.9200.16492 (win8_gdr_oobssr.130113-0015),C:\Windows\system32\api-ms-win-downlevel-advapi32-l1-1-0.dll,,,,,,,,,,,,,,Microsoft® Windows® Operating System,6.2.9200.16492,,,,,,,,,,,,,,,,,,,,
dll-version-info,10028,-,-,info,-,17a8,2015-04-01T14:42:44.930,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1.7600.16385 (win7_rtm.090713-1255),C:\Windows\system32\USERENV.dll,,,,,,,,,,,,,,Microsoft® Windows® operációs rendszer,6.1.7600.16385,,,,,,,,,,,,,,,,,,,,
dll-version-info,10028,-,-,info,-,17a8,2015-04-01T14:42:44.930,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1.7600.16385 (win7_rtm.090713-1255),C:\Windows\system32\profapi.dll,,,,,,,,,,,,,,Microsoft® Windows® Operating System,6.1.7600.16385,,,,,,,,,,,,,,,,,,,,
