k,pid,req,sess,sev,site,tid,ts,user,v,v__ALLUSERSPROFILE,v__APPDATA,v__ARBORPATH,v__COMPUTERNAME,v__ComSpec,v__CommonProgramFiles,v__CommonProgramFiles(x86),v__CommonProgramW6432,v__ESSBASEPATH,v__FIREBIRD_LOCK,v__FIREBIRD_TMP,v__FP_NO_HOST_CHECK,v__HOMEDRIVE,v__HOMEPATH,v__LOCALAPPDATA,v__LOGONSERVER,v__NUMBER_OF_PROCESSORS,v__OS,v__PATHEXT,v__PROCESSOR_ARCHITECTURE,v__PROCESSOR_IDENTIFIER,v__PROCESSOR_LEVEL,v__PROCESSOR_REVISION,v__PSModulePath,v__PUBLIC,v__Path,v__ProgramData,v__ProgramFiles,v__ProgramFiles(x86),v__ProgramW6432,v__SBT_HOME,v__SESSIONNAME,v__SystemDrive,v__SystemRoot,v__TEMP,v__TMP,v__UOIPME_REG_PATH,v__USERDOMAIN,v__USERNAME,v__USERPROFILE,v__VBOX_MSI_INSTALL_PATH,v__args,v__attr__:driver-bitness,v__attr__class,v__attr__dbname,v__attr__name,v__attr__password,v__attr__port,v__attr__server,v__attr__sslmode,v__attr__username,v__calendar,v__collation,v__column,v__commit,v__country,v__country-en,v__cwd,v__description,v__domain,v__file-version,v__filename,v__free,v__hostname,v__index,v__language,v__language-en,v__lcid,v__load-percent,v__long-date,v__long-date-format,v__name,v__os,v__path,v__process-id,v__product-name,v__product-version,v__protocol,v__registry__adapter,v__registry__bios,v__registry__chip-type,v__registry__driver-date,v__registry__driver-desc,v__registry__driver-version,v__registry__video-memory-size,v__reserve,v__samples,v__short-date,v__short-date-format,v__short-date-year,v__sort,v__start-time,v__tableau-version,v__time-format,v__windir,v__windows_tracing_flags,v__windows_tracing_logfile
dll-version-info,10028,-,-,info,-,17a8,2015-04-01T14:42:44.930,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.00.9600.17631 (winblue_r7.150111-1500),C:\Windows\system32\urlmon.dll,,,,,,,,,,,,,,Internet Explorer,11.00.9600.17631,,,,,,,,,,,,,,,,,,,,
dll-version-info,10028,-,-,info,-,17a8,2015-04-01T14:42:44.930,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2.9200.16492 (win8_gdr_oobssr.130113-0015),C:\Windows\system32\api-ms-win-downlevel-ole32-l1-1-0.dll,,,,,,,,,,,,,,Microsoft® Windows® Operating System,6.2.9200.16492,,,,,,,,,,,,,,,,,,,,
dll-version-info,10028,-,-,info,-,17a8,2015-04-01T14:42:44.930,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8300.15.0308.1149,C:\Program Files\Tableau\Tableau 8.3\bin\tabdoc.dll,,,,,,,,,,,,,,Tableau 8.3,8300.15.0308.1149,,,,,,,,,,,,,,,,,,,,
dll-version-info,10028,-,-,info,-,17a8,2015-04-01T14:42:44.930,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5.4.13,C:\Program Files\Tableau\Tableau 8.3\bin\libxl.dll,,,,,,,,,,,,,,LibXL,3.5.4.13,,,,,,,,,,,,,,,,,,,,
dll-version-info,10028,-,-,info,-,17a8,2015-04-01T14:42:44.930,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8300.15.0308.1149,C:\Program Files\Tableau\Tableau 8.3\bin\tabrender.dll,,,,,,,,,,,,,,Tableau 8.3,8300.15.0308.1149,,,,,,,,,,,,,,,,,,,,
dll-version-info,10028,-,-,info,-,17a8,2015-04-01T14:42:44.931,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8300.15.0308.1149,C:\Program Files\Tableau\Tableau 8.3\bin\tabmixins.dll,,,,,,,,,,,,,,Tableau 8.3,8300.15.0308.1149,,,,,,,,,,,,,,,,,,,,
dll-version-info,10028,-,-,info,-,17a8,2015-04-01T14:42:44.931,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1.7601.17514 (win7sp1_rtm.101119-1850),C:\Windows\system32\ODBC32.dll,,,,,,,,,,,,,,Microsoft® Windows® Operating System,6.1.7601.17514,,,,,,,,,,,,,,,,,,,,
dll-version-info,10028,-,-,info,-,17a8,2015-04-01T14:42:44.931,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1.7600.16385 (win7_rtm.090713-1255),C:\Windows\system32\UxTheme.dll,,,,,,,,,,,,,,Microsoft® Windows® operációs rendszer,6.1.7600.16385,,,,,,,,,,,,,,,,,,,,
dll-version-info,10028,-,-,info,-,17a8,2015-04-01T14:42:44.931,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1.7600.16385 (win7_rtm.090713-1255),C:\Windows\system32\MPR.dll,,,,,,,,,,,,,,Microsoft® Windows® operációs rendszer,6.1.7600.16385,,,,,,,,,,,,,,,,,,,,
dll-version-info,10028,-,-,info,-,17a8,2015-04-01T14:42:44.931,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Program Files\Tableau\Tableau 8.3\bin\QtSolutions_MFCMigrationFramework-2.8.dll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dll-version-info,10028,-,-,info,-,17a8,2015-04-01T14:42:44.931,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1.7601.17887 (win7sp1_gdr.120704-0720),C:\Windows\system32\NETAPI32.dll,,,,,,,,,,,,,,Microsoft® Windows® Operating System,6.1.7601.17887,,,,,,,,,,,,,,,,,,,,
dll-version-info,10028,-,-,info,-,17a8,2015-04-01T14:42:44.931,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1.7601.17514 (win7sp1_rtm.101119-1850),C:\Windows\system32\netutils.dll,,,,,,,,,,,,,,Microsoft® Windows® Operating System,6.1.7601.17514,,,,,,,,,,,,,,,,,,,,
dll-version-info,10028,-,-,info,-,17a8,2015-04-01T14:42:44.931,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1.7601.17514 (win7sp1_rtm.101119-1850),C:\Windows\system32\srvcli.dll,,,,,,,,,,,,,,Microsoft® Windows® Operating System,6.1.7601.17514,,,,,,,,,,,,,,,,,,,,
dll-version-info,10028,-,-,info,-,17a8,2015-04-01T14:42:44.931,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1.7601.17514 (win7sp1_rtm.101119-1850),C:\Windows\system32\wkscli.dll,,,,,,,,,,,,,,Microsoft® Windows® Operating System,6.1.7601.17514,,,,,,,,,,,,,,,,,,,,
dll-version-info,10028,-,-,info,-,17a8,2015-04-01T14:42:44.931,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1.7600.16385 (win7_rtm.090713-1255),C:\Windows\system32\IMM32.DLL,,,,,,,,,,,,,,Microsoft® Windows® Operating System,6.1.7600.16385,,,,,,,,,,,,,,,,,,,,
dll-version-info,10028,-,-,info,-,17a8,2015-04-01T14:42:44.931,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1.7600.16385 (win7_rtm.090713-1255),C:\Windows\system32\MSCTF.dll,,,,,,,,,,,,,,Microsoft® Windows® operációs rendszer,6.1.7600.16385,,,,,,,,,,,,,,,,,,,,
dll-version-info,10028,-,-,info,-,17a8,2015-04-01T14:42:44.931,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.00.30319.01,C:\Program Files\Tableau\Tableau 8.3\bin\MFC100ENU.DLL,,,,,,,,,,,,,,Microsoft® Visual Studio® 10,10.00.30319.01,,,,,,,,,,,,,,,,,,,,
dll-version-info,10028,-,-,info,-,17a8,2015-04-01T14:42:44.931,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1.7600.16385 (win7_rtm.090713-1255),C:\Windows\system32\cryptbase.dll,,,,,,,,,,,,,,Microsoft® Windows® Operating System,6.1.7600.16385,,,,,,,,,,,,,,,,,,,,
dll-version-info,10028,-,-,info,-,17a8,2015-04-01T14:42:44.932,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1.7600.16385 (win7_rtm.090713-1255),C:\Windows\system32\odbcint.dll,,,,,,,,,,,,,,Microsoft® Windows® Operating System,6.1.7600.16385,,,,,,,,,,,,,,,,,,,,
dll-version-info,10028,-,-,info,-,17a8,2015-04-01T14:42:44.932,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Program Files\Tableau\Tableau 8.3\bin\plugins\platforms\qwindows.dll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dll-version-info,10028,-,-,info,-,17a8,2015-04-01T14:42:44.932,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2.9200.16492 (win8_gdr_oobssr.130113-0015),C:\Windows\system32\DWrite.dll,,,,,,,,,,,,,,Microsoft® Windows® operációs rendszer,6.2.9200.16492,,,,,,,,,,,,,,,,,,,,
dll-version-info,10028,-,-,info,-,17a8,2015-04-01T14:42:44.932,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8300.15.0308.1149,C:\Program Files\Tableau\Tableau 8.3\bin\tabres.dll,,,,,,,,,,,,,,Tableau 8.3,8300.15.0308.1149,,,,,,,,,,,,,,,,,,,,
dll-version-info,10028,-,-,info,-,17a8,2015-04-01T14:42:44.932,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.31.23.1230,C:\Windows\system32\RICHED20.DLL,,,,,,,,,,,,,,"Microsoft RichEdit Control, version 3.1",3.1,,,,,,,,,,,,,,,,,,,,
dll-version-info,10028,-,-,info,-,17a8,2015-04-01T14:42:44.932,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1.7601.18741 (win7sp1_gdr.150202-1526),C:\Windows\system32\CRYPTSP.dll,,,,,,,,,,,,,,Microsoft® Windows® Operating System,6.1.7601.18741,,,,,,,,,,,,,,,,,,,,
dll-version-info,10028,-,-,info,-,17a8,2015-04-01T14:42:44.932,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1.7600.16385 (win7_rtm.090713-1255),C:\Windows\system32\rsaenh.dll,,,,,,,,,,,,,,Microsoft® Windows® Operating System,6.1.7600.16385,,,,,,,,,,,,,,,,,,,,
dll-version-info,10028,-,-,info,-,17a8,2015-04-01T14:42:44.932,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1.7601.17857 (win7sp1_gdr.120605-1503),C:\Program Files\Common Files\System\Ado\msado15.dll,,,,,,,,,,,,,,Microsoft® Windows® Operating System,6.1.7601.17857,,,,,,,,,,,,,,,,,,,,
locale-info,10028,-,-,info,-,17a8,2015-04-01T14:42:44.932,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gregorian (localized) calendar,,,,Magyarország,Hungary,,default-user-locale,,,,,,,magyar (Magyarország),Hungarian,40e,,Y-M-D,yyyy. MMMM d.,,,,,,,,,,,,,,,,"AM=de.,Mon=H,Jan=jan.,/=.",Y-M-D,yyyy.MM.dd.,yyyy,Alapértelmezett,,,H:mm:ss,,,
locale-info,10028,-,-,info,-,17a8,2015-04-01T14:42:44.932,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gregorian (localized) calendar,,,,Magyarország,Hungary,,default-system-locale,,,,,,,magyar (Magyarország),Hungarian,40e,,Y-M-D,yyyy. MMMM d.,,,,,,,,,,,,,,,,"AM=de.,Mon=H,Jan=jan.,/=.",Y-M-D,yyyy.MM.dd.,yyyy,Alapértelmezett,,,H:mm:ss,,,
locale-info,10028,-,-,info,-,17a8,2015-04-01T14:42:44.932,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gregorian (localized) calendar,,,,Egyesült Államok,United States,,tableau-ui-locale,,,,,,,angol (Egyesült Államok),English,409,,M-D-Y,"dddd, MMMM dd, yyyy",,,,,,,,,,,,,,,,"AM=AM,Mon=Mon,Jan=Jan,/=/",M-D-Y,M/d/yyyy,yyyy,Alapértelmezett,,,h:mm:ss tt,,,
dll-version-info,10028,-,-,info,-,17a8,2015-04-01T14:42:44.932,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1.7601.17514 (win7sp1_rtm.101119-1850),C:\Windows\system32\dbghelp.dll,,,,,,,,,,,,,,Microsoft® Windows® Operating System,6.1.7601.17514,,,,,,,,,,,,,,,,,,,,
msg,10028,-,-,info,-,17a8,2015-04-01T14:42:44.933,-,Device Pixel Ratio: 1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
msg,10028,-,-,info,-,17a8,2015-04-01T14:42:44.995,-,Setting Client Render Mode: *Off*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
set-collation,10028,-,-,info,-,17a8,2015-04-01T14:42:45.003,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,charset=0x0 root (LROOT),[Geographical].[Geometry (generated)],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
msg,10028,-,-,warn,-,17a8,2015-04-01T14:42:45.135,-,ODBCProtocolImpl::GetDSNDriversImpl: Warning: Unable to enumerate DSNs and drivers.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
msg,10028,-,-,info,-,17a8,2015-04-01T14:42:47.673,-,Finished rendering sheet: $$Start Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
command-pre,10028,-,-,info,-,17a8,2015-04-01T14:44:09.166,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tabui:connect-datasource,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tabui:connect-datasource,,,,,,,,,,,,,,,,,,,,,,,,,
command-post,10028,-,-,info,-,17a8,2015-04-01T14:44:09.166,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tabui:connect-datasource,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tabui:connect-datasource,,,,,,,,,,,,,,,,,,,,,,,,,
ds-connect,10028,-,-,info,-,17a8,2015-04-01T14:45:59.492,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,postgres,pydl_test,postgres.42095.615271863426,,5432,localhost,,vagrant,,,,,,,,,,,,,,,,,,,,,postgres.42095.615271863426,,,,,,,,,,,,,,,,,,,,,,,,,
msg,10028,-,-,info,-,17a8,2015-04-01T14:45:59.519,-,ExternalProtocol::LocalProtocolServer::CreateServerProcess: pid=6420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
msg,10028,-,-,warn,-,1be4,2015-04-01T14:45:59.714,-,"Server error (pid=6420): The drivers necessary to connect to this database server are not properly installed.  Visit http://www.tableausoftware.com/drivers to download driver setup files.
[Microsoft][ODBC illesztőprogram-kezelő] Az adatforrásnév nem található, és egyetlen alapértelmezett illesztőprogram sincs megadva.
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
msg,10028,-,-,warn,-,1be4,2015-04-01T14:45:59.714,-,See C:\Users\Miles\Documents\My Tableau Repository\Logs\tabprotosrv.txt for details,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
msg,10028,-,-,warn,-,1be4,2015-04-01T14:45:59.714,-,"throw DataSourceException (type=NoDriver): The drivers necessary to connect to this database server are not properly installed.  Visit http://www.tableausoftware.com/drivers to download driver setup files.
[Microsoft][ODBC illesztőprogram-kezelő] Az adatforrásnév nem található, és egyetlen alapértelmezett illesztőprogram sincs megadva.
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
msg,10028,-,-,warn,-,17a8,2015-04-01T14:45:59.714,-,"throw DataSourceException (type=NoDriver): The drivers necessary to connect to this database server are not properly installed.  Visit http://www.tableausoftware.com/drivers to download driver setup files.
[Microsoft][ODBC illesztőprogram-kezelő] Az adatforrásnév nem található, és egyetlen alapértelmezett illesztőprogram sincs megadva.
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
msg,10028,-,-,info,-,17a8,2015-04-01T14:45:59.749,-,Server process exited with code 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
destruct-protocol,10028,-,-,info,-,17a8,2015-04-01T14:45:59.749,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,postgres,pydl_test,postgres.42095.615271863426,,5432,localhost,,vagrant,,,,,,,,,,,,,,,,,,,,,,,,,,,889d080,,,,,,,,,,,,,,,,,,,
msg,10028,-,-,warn,-,17a8,2015-04-01T14:45:59.749,-,"throw DataSourceException (type=NoDriver): The drivers necessary to connect to this database server are not properly installed.  Visit http://www.tableausoftware.com/drivers to download driver setup files.
[Microsoft][ODBC illesztőprogram-kezelő] Az adatforrásnév nem található, és egyetlen alapértelmezett illesztőprogram sincs megadva.
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
msg,10028,-,-,warn,-,17a8,2015-04-01T14:45:59.751,-,NotifyOfException::DataSourceException,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
msg,10028,-,-,error,-,17a8,2015-04-01T14:45:59.752,-,Error Dialog:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
msg,10028,-,-,error,-,17a8,2015-04-01T14:45:59.752,-,"An error occurred while communicating with the PostgreSQL Database data source 'pydl_test'.
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
msg,10028,-,-,error,-,17a8,2015-04-01T14:45:59.752,-,"    The drivers necessary to connect to this database server are not properly installed.  Visit http://www.tableausoftware.com/drivers to download driver setup files.
[Microsoft][ODBC illesztőprogram-kezelő] Az adatforrásnév nem található, és egyetlen alapértelmezett illesztőprogram sincs megadva.
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
msg,10028,-,-,error,-,17a8,2015-04-01T14:45:59.752,-,"    Unable to connect to the server ""localhost"". Check that the server is running and that you have access privileges to the requested database.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
msg,10028,-,-,error,-,17a8,2015-04-01T14:45:59.752,-,    Unable to connect to the server. Check that the server is running and that you have access privileges to the requested database.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
close-log,10028,-,-,info,-,17a8,2015-04-01T14:47:02.615,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\Miles\Documents\My Tableau Repository\Logs\log_1.txt,,,,,,,,,,,,,,,,,,,,,,,
